row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19258883,2019,015,Brown,COMMERCIAL,3,45 - 64 years,F,154,80053,CPT/HCPCS,COMPREHEN METABOLIC PANEL,233,Laboratory - Chemistry and hematology,293,"1,799","$53,920.20",$350.13,$238.56,"$34,689.57",$225.25,$38.72,"$19,230.63",$124.87,$52.12
19262339,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,23,90651,CPT/HCPCS,9VHPV VACCINE 2/3 DOSE IM,228,Prophylactic vaccinations and inoculations,24,272,$1.42,$0.06,$0.00,$1.42,$0.06,$0.00,$0.00,$0.00,$0.00
19264859,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,92083,CPT/HCPCS,VISUAL FIELD EXAMINATION(S),220,Ophthalmologic/otologic diagnosis and treatment,13,122,$488.57,$44.41,$46.23,$460.57,$41.87,$43.66,$28.00,$2.54,$0.00
19267475,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,19,87880,CPT/HCPCS,STREP A ASSAY W/OPTIC,206,"Microscopic examination (e.g., lab, toxicology)",19,225,$239.15,$12.58,$0.00,$239.15,$12.58,$0.00,$0.00,$0.00,$0.00
19273763,2019,015,Brown,MEDICARE,3,45 - 64 years,F,15,99238,CPT/HCPCS,HOSPITAL DISCHARGE DAY,302,Hospital inpatient services,34,180,"$2,008.58",$133.90,$72.35,"$1,653.57",$110.23,$57.86,$355.01,$23.66,$14.49
19277363,2019,015,Brown,MEDICARE,4,65 - 74 years,F,893,99211,CPT/HCPCS,OFFICE O/P EST MINIMAL PROB,300,Office/outpatient services - Office visits,"3,784","10,680","$59,641.37",$66.78,$25.82,"$38,776.38",$43.42,$14.12,"$20,864.99",$23.36,$6.00
19280459,2019,015,Brown,MEDICARE,5,75 years and older,F,87,0270,REV,Med-Sur Supplies,50007,Medical and surgical supplies,129,992,"$28,309.17",$325.39,$0.00,"$19,854.90",$228.21,$0.00,"$8,454.27",$97.17,$0.00
19282451,2019,015,Brown,MEDICARE,5,75 years and older,F,66,G0500,CPT/HCPCS,MOD SED SVC PRV SM PHYS PER GI ENDO,232,Anesthesia,103,784,"$2,465.60",$37.35,$5.30,"$2,408.28",$36.48,$4.24,$57.32,$0.86,$1.06
19285931,2019,017,Carlton,COMMERCIAL,1,18 years and under,F,25,99211,CPT/HCPCS,OFFICE O/P EST MINIMAL PROB,300,Office/outpatient services - Office visits,37,289,"$2,106.70",$84.26,$34.16,$507.96,$20.31,$0.00,"$1,598.74",$63.94,$34.16
19290995,2019,017,Carlton,COMMERCIAL,3,45 - 64 years,F,14,93325,CPT/HCPCS,DOPPLER COLOR FLOW ADD-ON,193,Ultrasound - Heart (echocardiogram) - Diagnostic,28,162,"$3,643.55",$260.25,$67.13,"$3,546.30",$253.30,$47.29,$97.25,$6.94,$0.00
19296179,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,35,90792,CPT/HCPCS,PSYCH DIAG EVAL W/MED SRVCS,218,"Psychological and psychiatric evaluation, therapy",42,416,"$10,450.14",$298.57,$312.16,"$10,450.14",$298.57,$312.16,$0.00,$0.00,$0.00
19299155,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,23,88304,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,43,256,"$1,585.93",$68.95,$12.29,"$1,585.93",$68.95,$12.29,$0.00,$0.00,$0.00
19301195,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,120,99212,CPT/HCPCS,OFFICE O/P EST SF 10-19 MIN,300,Office/outpatient services - Office visits,195,"1,324","$10,529.75",$87.74,$35.57,"$10,251.39",$85.42,$32.86,$278.36,$2.31,$0.00
19304003,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,69,0450,REV,Emerg Room,50022,Emergency room services,95,729,"$3,101.68",$44.95,$0.00,"$3,098.48",$44.90,$0.00,$3.20,$0.04,$0.00
19308971,2019,017,Carlton,MEDICARE,2,19 - 44 years,F,16,J2250,CPT/HCPCS,INJECTION MIDAZOLAM HCL PER 1 MG,240,"Medications (injections, infusions, other forms)",30,192,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
19312955,2019,017,Carlton,MEDICARE,3,45 - 64 years,M,14,94729,CPT/HCPCS,CO/MEMBANE DIFFUSE CAPACITY,38,Lung and bronchus procedures - Diagnostic (other),31,157,$372.20,$26.58,$9.24,$355.73,$25.40,$8.93,$16.47,$1.17,$1.83
19316603,2019,017,Carlton,MEDICARE,4,65 - 74 years,M,22,0301,REV,Chemistry Tests,50009,Laboratory and pathology services,34,258,$176.22,$8.01,$0.00,$176.22,$8.01,$0.00,$0.00,$0.00,$0.00
19319867,2019,017,Carlton,MEDICARE,5,75 years and older,F,32,62323,CPT/HCPCS,NJX INTERLAMINAR LMBR/SAC,5,Spinal canal stimulator insertion and injection,74,384,"$16,348.44",$510.88,$394.61,"$15,158.37",$473.69,$393.14,"$1,190.07",$37.18,$0.00
19322603,2019,017,Carlton,MEDICARE,5,75 years and older,M,40,66984,CPT/HCPCS,XCAPSL CTRC RMVL W/O ECP,15,Eye procedures - Lens and cataract,138,478,"$90,873.32","$2,271.83","$1,434.53","$85,657.07","$2,141.42","$1,189.21","$5,216.25",$130.40,$125.58
19325411,2019,019,Carver,COMMERCIAL,1,18 years and under,F,96,92567,CPT/HCPCS,TYMPANOMETRY,220,Ophthalmologic/otologic diagnosis and treatment,139,"1,087","$4,860.55",$50.63,$34.94,"$3,981.71",$41.47,$34.94,$878.84,$9.15,$0.00
19327931,2019,019,Carver,COMMERCIAL,2,19 - 44 years,F,32,10060,CPT/HCPCS,DRAINAGE OF SKIN ABSCESS,168,"Skin and subcutaneous tissue - Incision, drainage",36,374,"$11,217.34",$350.54,$266.04,"$6,294.51",$196.70,$133.42,"$4,922.83",$153.83,$91.19
19329683,2019,019,Carver,COMMERCIAL,2,19 - 44 years,F,17,97163,CPT/HCPCS,PT EVAL HIGH COMPLEX 45 MIN,212,Physical/occupational/speech therapy - Diagnostic,17,204,"$1,946.94",$114.52,$100.08,"$1,192.19",$70.12,$47.62,$754.75,$44.39,$25.00
19331891,2019,019,Carver,COMMERCIAL,2,19 - 44 years,M,142,96374,CPT/HCPCS,THER/PROPH/DIAG INJ IV PUSH,231,Therapeutic procedures - Other,162,"1,611","$25,854.61",$182.07,$125.95,"$15,622.24",$110.01,$31.93,"$10,232.37",$72.05,$0.00
19334051,2019,019,Carver,COMMERCIAL,3,45 - 64 years,F,62,84100,CPT/HCPCS,ASSAY OF PHOSPHORUS,233,Laboratory - Chemistry and hematology,127,730,$886.19,$14.29,$7.65,$759.41,$12.24,$6.20,$126.78,$2.04,$0.00
19336163,2019,019,Carver,COMMERCIAL,3,45 - 64 years,M,13,29824,CPT/HCPCS,SHO ARTHRS SRG DSTL CLAVICLC,142,Bone excision (partial),36,156,"$43,600.77","$3,353.90","$2,878.50","$39,461.94","$3,035.53","$2,726.62","$4,138.83",$318.37,$0.00
19338419,2019,019,Carver,COMMERCIAL,3,45 - 64 years,M,227,J2704,CPT/HCPCS,INJECTION PROPOFOL 10 MG,240,"Medications (injections, infusions, other forms)",312,"2,647","$5,781.99",$25.47,$0.00,"$5,654.90",$24.91,$0.00,$127.09,$0.55,$0.00
19343507,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,25,69436,CPT/HCPCS,CREATE EARDRUM OPENING,23,Myringotomy,46,293,"$28,883.56","$1,155.34",$957.60,"$28,883.56","$1,155.34",$957.60,$0.00,$0.00,$0.00
19346195,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,176,93005,CPT/HCPCS,ELECTROCARDIOGRAM TRACING,202,Electrocardiogram,267,"1,930","$8,389.06",$47.66,$0.00,"$8,386.06",$47.64,$0.00,$3.00,$0.01,$0.00
19348475,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,20,99217,CPT/HCPCS,OBSERVATION CARE DISCHARGE,301,Observation care services,22,212,$996.48,$49.82,$55.01,$996.48,$49.82,$55.01,$0.00,$0.00,$0.00
19351403,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,127,V2784,CPT/HCPCS,LENS POLYCARBATE/EQUL ANY INDX-LENS,241,Visual aids and other optical supplies,148,"1,441","$3,005.94",$23.66,$12.00,"$3,005.94",$23.66,$12.00,$0.00,$0.00,$0.00
19356827,2019,019,Carver,MEDICARE,2,19 - 44 years,F,34,90686,CPT/HCPCS,IIV4 VACC NO PRSV 0.5 ML IM,228,Prophylactic vaccinations and inoculations,43,397,$562.39,$16.54,$18.65,$562.39,$16.54,$18.65,$0.00,$0.00,$0.00
19361003,2019,019,Carver,MEDICARE,3,45 - 64 years,M,25,70553,CPT/HCPCS,MRI BRAIN STEM W/O & W/DYE,198,MRI (magnetic resonance imaging),48,271,"$9,766.93",$390.67,$371.00,"$7,916.00",$316.64,$295.08,"$1,850.93",$74.03,$45.78
19362995,2019,019,Carver,MEDICARE,4,65 - 74 years,F,373,20610,CPT/HCPCS,DRAIN/INJ JOINT/BURSA W/O US,155,Arthrocentesis,717,"4,463","$42,852.30",$114.88,$64.06,"$34,164.55",$91.59,$62.89,"$8,687.75",$23.29,$11.66
19364963,2019,019,Carver,MEDICARE,4,65 - 74 years,F,386,99285,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,777,"4,559","$198,302.00",$513.73,$170.06,"$180,871.02",$468.57,$165.65,"$17,430.98",$45.15,$33.70
19367987,2019,019,Carver,MEDICARE,4,65 - 74 years,M,20,93458,CPT/HCPCS,L HRT ARTERY/VENTRICLE ANGIO,47,Cardiac catheterization/arteriography - Diagnostic,32,240,"$36,203.91","$1,810.19",$297.06,"$34,749.71","$1,737.48",$295.07,"$1,454.20",$72.71,$43.01
19370963,2019,019,Carver,MEDICARE,5,75 years and older,F,22,87430,CPT/HCPCS,STREP A AG IA,206,"Microscopic examination (e.g., lab, toxicology)",25,264,$377.68,$17.16,$16.47,$377.68,$17.16,$16.47,$0.00,$0.00,$0.00
19373747,2019,019,Carver,MEDICARE,5,75 years and older,M,64,73560,CPT/HCPCS,X-RAY EXAM OF KNEE 1 OR 2,226,Radiology - Diagnostic (other),89,764,"$2,039.36",$31.86,$32.16,"$1,654.50",$25.85,$25.60,$384.86,$6.01,$5.55
19376507,2019,021,Cass,COMMERCIAL,1,18 years and under,M,12,80053,CPT/HCPCS,COMPREHEN METABOLIC PANEL,233,Laboratory - Chemistry and hematology,26,143,"$3,191.02",$265.91,$119.81,"$2,781.01",$231.75,$74.64,$410.01,$34.16,$2.86
19380371,2019,021,Cass,COMMERCIAL,3,45 - 64 years,M,17,0278,REV,Supply/Implants,50007,Medical and surgical supplies,21,184,"$54,749.06","$3,220.53",$72.51,"$46,216.02","$2,718.58",$72.51,"$8,533.04",$501.94,$0.00
19384547,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,198,87880,CPT/HCPCS,STREP A ASSAY W/OPTIC,206,"Microscopic examination (e.g., lab, toxicology)",231,"2,299","$1,850.30",$9.34,$0.00,"$1,850.30",$9.34,$0.00,$0.00,$0.00,$0.00
19386323,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,14,J2001,CPT/HCPCS,INJECTION LIDO HCL IV INFUS 10 MG,240,"Medications (injections, infusions, other forms)",15,168,$53.32,$3.80,$0.03,$53.32,$3.80,$0.03,$0.00,$0.00,$0.00
19389203,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,17,83986,CPT/HCPCS,ASSAY PH BODY FLUID NOS,233,Laboratory - Chemistry and hematology,96,196,$389.69,$22.92,$16.24,$389.69,$22.92,$16.24,$0.00,$0.00,$0.00
19391603,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,66,A0429,CPT/HCPCS,AMB SERVICE BLS EMERGENCY TRANSPORT,239,"Transportation - Patient, provider, equipment",107,725,"$49,602.02",$751.54,$460.56,"$49,602.02",$751.54,$460.56,$0.00,$0.00,$0.00
19396403,2019,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,20,85025,CPT/HCPCS,COMPLETE CBC W/AUTO DIFF WBC,233,Laboratory - Chemistry and hematology,31,222,$90.97,$4.54,$0.00,$90.97,$4.54,$0.00,$0.00,$0.00,$0.00
19400627,2019,021,Cass,MEDICARE,3,45 - 64 years,M,81,90686,CPT/HCPCS,IIV4 VACC NO PRSV 0.5 ML IM,228,Prophylactic vaccinations and inoculations,101,940,"$1,383.96",$17.08,$18.65,"$1,372.85",$16.94,$18.65,$11.11,$0.13,$0.00
19755617,2019,041,Douglas,COMMERCIAL,3,45 - 64 years,F,46,17003,CPT/HCPCS,DESTRUCT PREMALG LES 2-14,170,Skin lesion - Excision,56,547,"$2,494.85",$54.23,$27.70,$786.65,$17.10,$0.75,"$1,708.20",$37.13,$9.14
19757777,2019,041,Douglas,COMMERCIAL,3,45 - 64 years,M,14,20605,CPT/HCPCS,DRAIN/INJ JOINT/BURSA W/O US,155,Arthrocentesis,18,160,"$1,917.18",$136.94,$100.49,$999.43,$71.38,$46.50,$917.75,$65.55,$41.30
19761713,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,25,90620,CPT/HCPCS,MENB-4C VACC 2 DOSE IM,228,Prophylactic vaccinations and inoculations,48,299,$0.15,$0.00,$0.00,$0.15,$0.00,$0.00,$0.00,$0.00,$0.00
19764545,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,20,86706,CPT/HCPCS,HEP B SURFACE ANTIBODY,235,Laboratory - Other,23,223,$219.10,$10.95,$0.00,$219.10,$10.95,$0.00,$0.00,$0.00,$0.00
19768481,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,43,99205,CPT/HCPCS,OFFICE O/P NEW HI 60-74 MIN,300,Office/outpatient services - Office visits,45,502,"$4,785.73",$111.29,$131.90,"$4,614.73",$107.31,$131.90,$171.00,$3.97,$0.00
19774433,2019,041,Douglas,MEDICARE,2,19 - 44 years,M,25,81001,CPT/HCPCS,URINALYSIS AUTO W/SCOPE,206,"Microscopic examination (e.g., lab, toxicology)",43,300,$152.21,$6.08,$0.00,$128.86,$5.15,$0.00,$23.35,$0.93,$0.00
19777745,2019,041,Douglas,MEDICARE,3,45 - 64 years,M,29,83540,CPT/HCPCS,ASSAY OF IRON,233,Laboratory - Chemistry and hematology,94,337,$107.64,$3.71,$0.00,$106.20,$3.66,$0.00,$1.44,$0.04,$0.00
19780649,2019,041,Douglas,MEDICARE,4,65 - 74 years,F,18,95909,CPT/HCPCS,NRV CNDJ TST 5-6 STUDIES,7,Nervous system procedures - Diagnostic (other),28,216,"$3,122.85",$173.49,$150.15,"$2,768.50",$153.80,$120.04,$354.35,$19.68,$16.31
19782977,2019,041,Douglas,MEDICARE,4,65 - 74 years,M,133,86141,CPT/HCPCS,C-REACTIVE PROTEIN HS,235,Laboratory - Other,176,"1,544",$98.92,$0.74,$0.00,$98.92,$0.74,$0.00,$0.00,$0.00,$0.00
19785545,2019,041,Douglas,MEDICARE,5,75 years and older,F,36,80307,CPT/HCPCS,DRUG TEST PRSMV CHEM ANLYZR,235,Laboratory - Other,44,418,$570.24,$15.84,$0.00,$570.24,$15.84,$0.00,$0.00,$0.00,$0.00
19787441,2019,041,Douglas,MEDICARE,5,75 years and older,M,19,0761,REV,Treatment Rm,50026,Other Services,21,202,$825.23,$43.43,$0.00,$825.23,$43.43,$0.00,$0.00,$0.00,$0.00
19789721,2019,041,Douglas,MEDICARE,5,75 years and older,M,18,J3370,CPT/HCPCS,INJECTION VANCOMYCIN HCL 500 MG,240,"Medications (injections, infusions, other forms)",79,203,$27.68,$1.53,$0.00,$27.68,$1.53,$0.00,$0.00,$0.00,$0.00
19795337,2019,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,19,99239,CPT/HCPCS,HOSPITAL DISCHARGE DAY,302,Hospital inpatient services,21,200,"$2,209.48",$116.28,$82.15,"$2,209.48",$116.28,$82.15,$0.00,$0.00,$0.00
19799321,2019,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,14,T2023,CPT/HCPCS,TARGETED CASE MANAGEMENT; PER MONTH,237,Ancillary services,81,168,"$30,674.20","$2,191.01","$1,173.60","$30,661.40","$2,190.10","$1,167.20",$12.80,$0.91,$0.00
19805249,2019,043,Faribault,MEDICARE,3,45 - 64 years,F,39,82565,CPT/HCPCS,ASSAY OF CREATININE,233,Laboratory - Chemistry and hematology,103,458,$396.61,$10.16,$5.58,$294.46,$7.55,$0.00,$102.15,$2.61,$0.00
19808921,2019,043,Faribault,MEDICARE,4,65 - 74 years,F,12,99356,CPT/HCPCS,PROLNG SVC I/P/OBS 1ST HOUR,302,Hospital inpatient services,13,93,"$1,016.75",$84.72,$91.37,$896.90,$74.74,$75.67,$119.85,$9.98,$7.77
19812089,2019,043,Faribault,MEDICARE,5,75 years and older,F,227,83036,CPT/HCPCS,GLYCOSYLATED HEMOGLOBIN TEST,233,Laboratory - Chemistry and hematology,372,"2,677","$6,111.56",$26.92,$0.00,"$6,111.56",$26.92,$0.00,$0.00,$0.00,$0.00
19814369,2019,043,Faribault,MEDICARE,5,75 years and older,M,265,92015,CPT/HCPCS,DETERMINE REFRACTIVE STATE,220,Ophthalmologic/otologic diagnosis and treatment,283,"3,152","$1,813.07",$6.84,$0.00,"$1,809.11",$6.82,$0.00,$3.96,$0.01,$0.00
19821473,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,18,81003,CPT/HCPCS,URINALYSIS AUTO W/O SCOPE,200,Urinary system (nonoperative) measurements,19,216,$122.96,$6.83,$0.00,$122.96,$6.83,$0.00,$0.00,$0.00,$0.00
19824881,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,15,J7040,CPT/HCPCS,INFUS NORMAL SALINE SOL STERILE,240,"Medications (injections, infusions, other forms)",36,168,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
19832321,2019,045,Fillmore,MEDICARE,3,45 - 64 years,M,19,82306,CPT/HCPCS,VITAMIN D 25 HYDROXY,233,Laboratory - Chemistry and hematology,22,217,$161.16,$8.48,$0.00,$161.16,$8.48,$0.00,$0.00,$0.00,$0.00
19269659,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,52,J3010,CPT/HCPCS,INJECTION FENTANYL CITRATE 0.1 MG,240,"Medications (injections, infusions, other forms)",71,583,"$1,701.68",$32.72,$9.82,"$1,701.68",$32.72,$9.82,$0.00,$0.00,$0.00
19275803,2019,015,Brown,MEDICARE,4,65 - 74 years,F,14,0390,REV,Blood/Admin/Stor,50010,Blood and blood components,21,168,$659.34,$47.09,$0.00,$659.34,$47.09,$0.00,$0.00,$0.00,$0.00
19279139,2019,015,Brown,MEDICARE,4,65 - 74 years,M,28,83970,CPT/HCPCS,ASSAY OF PARATHORMONE,233,Laboratory - Chemistry and hematology,40,327,$524.56,$18.73,$0.00,$524.56,$18.73,$0.00,$0.00,$0.00,$0.00
19281563,2019,015,Brown,MEDICARE,5,75 years and older,F,75,84512,CPT/HCPCS,ASSAY OF TROPONIN QUAL,233,Laboratory - Chemistry and hematology,83,850,$972.50,$12.96,$0.00,$968.03,$12.90,$0.00,$4.47,$0.05,$0.00
19284035,2019,015,Brown,MEDICARE,5,75 years and older,M,26,84520,CPT/HCPCS,ASSAY OF UREA NITROGEN,233,Laboratory - Chemistry and hematology,31,287,$267.43,$10.28,$0.00,$220.00,$8.46,$0.00,$47.43,$1.82,$0.00
19289555,2019,017,Carlton,COMMERCIAL,2,19 - 44 years,M,28,J3010,CPT/HCPCS,INJECTION FENTANYL CITRATE 0.1 MG,240,"Medications (injections, infusions, other forms)",34,320,"$1,282.13",$45.79,$29.19,"$1,197.79",$42.77,$27.07,$84.34,$3.01,$0.00
19293203,2019,017,Carlton,COMMERCIAL,3,45 - 64 years,M,38,E0601,CPT/HCPCS,CONTINUOUS POS AIRWAY PRESSURE DEVC,243,DME and supplies,111,443,"$26,110.93",$687.12,$521.88,"$21,217.82",$558.36,$324.52,"$4,893.11",$128.76,$52.02
19297619,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,24,99201,CPT/HCPCS,OFFICE/OUTPATIENT VISIT NEW,300,Office/outpatient services - Office visits,24,281,"$1,983.76",$82.65,$35.81,"$1,983.76",$82.65,$35.81,$0.00,$0.00,$0.00
19300163,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,23,0360,REV,OR Services,50006,Operating room services,26,210,"$60,636.26","$2,636.35",$0.00,"$60,636.26","$2,636.35",$0.00,$0.00,$0.00,$0.00
19302947,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,86,90837,CPT/HCPCS,PSYTX W PT 60 MINUTES,218,"Psychological and psychiatric evaluation, therapy",754,988,"$101,714.43","$1,182.72",$487.13,"$101,644.03","$1,181.90",$487.13,$70.40,$0.81,$0.00
19305395,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,C1887,CPT/HCPCS,CATHETER GUIDING,243,DME and supplies,12,121,$442.30,$40.20,$0.00,$442.30,$40.20,$0.00,$0.00,$0.00,$0.00
19311371,2019,017,Carlton,MEDICARE,3,45 - 64 years,F,45,G0402,CPT/HCPCS,INIT PREV PE LTD DUR 1ST 12 MOS MCR,310,Office/outpatient services - Preventive visits,51,493,"$6,728.39",$149.51,$163.09,"$6,728.39",$149.51,$163.09,$0.00,$0.00,$0.00
19314971,2019,017,Carlton,MEDICARE,4,65 - 74 years,F,41,83615,CPT/HCPCS,LACTATE (LD) (LDH) ENZYME,233,Laboratory - Chemistry and hematology,175,476,$188.77,$4.60,$0.00,$188.77,$4.60,$0.00,$0.00,$0.00,$0.00
19318259,2019,017,Carlton,MEDICARE,4,65 - 74 years,M,165,99202,CPT/HCPCS,OFFICE O/P NEW SF 15-29 MIN,300,Office/outpatient services - Office visits,186,"1,962","$9,890.67",$59.94,$72.17,"$7,504.98",$45.48,$52.17,"$2,385.69",$14.45,$9.97
19320731,2019,017,Carlton,MEDICARE,5,75 years and older,F,38,94640,CPT/HCPCS,AIRWAY INHALATION TREATMENT,217,Respiratory therapy - Other,73,431,"$1,025.32",$26.98,$0.00,"$1,001.14",$26.34,$0.00,$24.18,$0.63,$0.00
19323923,2019,017,Carlton,MEDICARE,5,75 years and older,M,39,G0157,CPT/HCPCS,SRVC PT ASSIST HH/HOSPICE EA 15 MIN,236,"Non-hospital-based care (home health, hospice)",323,456,"$3,838.41",$98.42,$0.00,"$3,838.41",$98.42,$0.00,$0.00,$0.00,$0.00
19326827,2019,019,Carver,COMMERCIAL,1,18 years and under,M,41,85652,CPT/HCPCS,RBC SED RATE AUTOMATED,233,Laboratory - Chemistry and hematology,48,482,$315.30,$7.69,$3.81,$253.70,$6.18,$0.14,$61.60,$1.50,$0.00
19329083,2019,019,Carver,COMMERCIAL,2,19 - 44 years,F,727,85018,CPT/HCPCS,HEMOGLOBIN,233,Laboratory - Chemistry and hematology,925,"8,400","$5,057.60",$6.95,$4.11,"$4,331.30",$5.95,$3.47,$726.30,$0.99,$0.00
19331099,2019,019,Carver,COMMERCIAL,2,19 - 44 years,M,48,76705,CPT/HCPCS,ECHO EXAM OF ABDOMEN,196,Ultrasound - Abdomen/retroperitoneum - Diagnostic,74,554,"$9,728.42",$202.67,$216.09,"$4,498.72",$93.72,$14.26,"$5,229.70",$108.95,$45.76
19333499,2019,019,Carver,COMMERCIAL,3,45 - 64 years,F,49,69210,CPT/HCPCS,REMOVE IMPACTED EAR WAX UNI,26,Ear procedures - Therapeutic,54,585,"$6,553.32",$133.74,$127.21,"$3,290.32",$67.14,$6.00,"$3,263.00",$66.59,$30.00
19334819,2019,019,Carver,COMMERCIAL,3,45 - 64 years,F,89,99211,CPT/HCPCS,OFFICE O/P EST MINIMAL PROB,300,Office/outpatient services - Office visits,118,"1,048","$6,885.24",$77.36,$48.08,"$4,941.07",$55.51,$16.36,"$1,944.17",$21.84,$19.57
19131635,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,24,99225,CPT/HCPCS,SUBSEQUENT OBSERVATION CARE,301,Observation care services,33,282,"$1,790.96",$74.62,$57.85,"$1,790.96",$74.62,$57.85,$0.00,$0.00,$0.00
19133939,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,20,E0562,CPT/HCPCS,HUMDIFIR HEAT USED W/POS ARWAY PRSS,243,DME and supplies,70,230,"$2,413.58",$120.67,$77.31,"$2,413.58",$120.67,$77.31,$0.00,$0.00,$0.00
19136003,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,109,99202,CPT/HCPCS,OFFICE O/P NEW SF 15-29 MIN,300,Office/outpatient services - Office visits,114,"1,256","$4,835.05",$44.35,$39.92,"$4,510.45",$41.38,$37.02,$324.60,$2.97,$0.00
19138955,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,19,V5020,CPT/HCPCS,CONFORMITY EVALUATION,220,Ophthalmologic/otologic diagnosis and treatment,19,227,$314.73,$16.56,$26.96,$314.73,$16.56,$26.96,$0.00,$0.00,$0.00
19145651,2019,007,Beltrami,MEDICARE,3,45 - 64 years,F,25,82803,CPT/HCPCS,BLOOD GASES ANY COMBINATION,205,Arterial blood gases,29,285,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
19148339,2019,007,Beltrami,MEDICARE,3,45 - 64 years,M,14,A5500,CPT/HCPCS,DM ONLY CSTM PREP SHOE MX DNS INSRT,243,DME and supplies,35,159,"$1,805.20",$128.94,$144.08,"$1,491.90",$106.56,$114.80,$313.30,$22.37,$29.28
19150835,2019,007,Beltrami,MEDICARE,4,65 - 74 years,F,177,97112,CPT/HCPCS,NEUROMUSCULAR REEDUCATION,213,Physical/occupational/speech therapy - Exercises,"1,611","2,111","$64,521.95",$364.53,$195.43,"$50,261.66",$283.96,$148.91,"$14,260.29",$80.56,$42.72
19153595,2019,007,Beltrami,MEDICARE,4,65 - 74 years,M,21,A4259,CPT/HCPCS,LANCETS PER BOX OF 100,243,DME and supplies,41,252,$50.98,$2.42,$1.40,$40.03,$1.90,$1.12,$10.95,$0.52,$0.28
19155803,2019,007,Beltrami,MEDICARE,5,75 years and older,F,614,92015,CPT/HCPCS,DETERMINE REFRACTIVE STATE,220,Ophthalmologic/otologic diagnosis and treatment,671,"7,338","$4,043.84",$6.58,$0.00,"$4,043.84",$6.58,$0.00,$0.00,$0.00,$0.00
